,Q ID,filename,match_filename,isUnique,original_basename_q,original_basename_m
1265,s3.videocitestest/9570e15591cc4fa590d9af428fa45491.mp4,9570e15591cc4fa590d9af428fa45491.mp4,9570e15591cc4fa590d9af428fa45491.mp4,True,23cf0MqTJMk-1a2a22a522d3a1f9dcc5ffa2d7820e5c.webm,23cf0MqTJMk-1a2a22a522d3a1f9dcc5ffa2d7820e5c.webm
1266,s3.videocitestest/9576df143b0045b98c532eb5bb531ff2.webm,9576df143b0045b98c532eb5bb531ff2.webm,9576df143b0045b98c532eb5bb531ff2.webm,True,3yUuzHJspA0-3ac7ff0920554b960f0774f97cd2aa37.webm,3yUuzHJspA0-3ac7ff0920554b960f0774f97cd2aa37.webm
1267,s3.videocitestest/95bd9ae3cf9a46dbab81a00e06a7c1fa.mp4,95bd9ae3cf9a46dbab81a00e06a7c1fa.mp4,95bd9ae3cf9a46dbab81a00e06a7c1fa.mp4,True,rWnAp4JX-Ms-3481ead696ab5fde7257d96937525f78.mp4,rWnAp4JX-Ms-3481ead696ab5fde7257d96937525f78.mp4
1268,s3.videocitestest/95ec00af677947e1aa11f3c37811ab64.webm,95ec00af677947e1aa11f3c37811ab64.webm,95ec00af677947e1aa11f3c37811ab64.webm,True,LlhsCZDYUCY-2872246aa999af69871c3af1458bf96f.webm,LlhsCZDYUCY-2872246aa999af69871c3af1458bf96f.webm
1270,s3.videocitestest/96530c1a141c4d4f89068713ecf95730.ogv,96530c1a141c4d4f89068713ecf95730.ogv,96530c1a141c4d4f89068713ecf95730.ogv,True,00emEaHcZUc-2035f2f4f51b5f08263ce9a0e3ba88cc.webm,00emEaHcZUc-2035f2f4f51b5f08263ce9a0e3ba88cc.webm
1272,s3.videocitestest/969746936e604e9ebe98e4f68350aad1.webm,969746936e604e9ebe98e4f68350aad1.webm,9c755e10d0fd4959add1ad10f97458b2.webm,False,D6R-K0gmRGQ-f1c737c6a9852390383cc9cd398d80f1.webm,D6R-K0gmRGQ-f1c737c6a9852390383cc9cd398d80f1.webm
1273,s3.videocitestest/96af454a9f5f4192bf1c627e1efde95d.webm,96af454a9f5f4192bf1c627e1efde95d.webm,96af454a9f5f4192bf1c627e1efde95d.webm,True,sbrS8eLwB6c-a1a744efbeb0de68def577933933f111.webm,sbrS8eLwB6c-a1a744efbeb0de68def577933933f111.webm
1274,s3.videocitestest/96fbbe1954c84c58bd9c8626c68479f9.mp4,96fbbe1954c84c58bd9c8626c68479f9.mp4,96fbbe1954c84c58bd9c8626c68479f9.mp4,True,sbrS8eLwB6c-a1a744efbeb0de68def577933933f111.webm,sbrS8eLwB6c-a1a744efbeb0de68def577933933f111.webm
1275,s3.videocitestest/96YibY7epJs-b6fe01be35f9bdd63a715a878f846284.mp4,96YibY7epJs-b6fe01be35f9bdd63a715a878f846284.mp4,96YibY7epJs-b6fe01be35f9bdd63a715a878f846284.mp4,True,96YibY7epJs-b6fe01be35f9bdd63a715a878f846284.mp4,96YibY7epJs-b6fe01be35f9bdd63a715a878f846284.mp4
1277,s3.videocitestest/97560b4c441740a2ae1e442f8d338c08.webm,97560b4c441740a2ae1e442f8d338c08.webm,97560b4c441740a2ae1e442f8d338c08.webm,True,pbDcLobEjDs-15fe4262f91fd7a4db2772ae8c311238.mp4,pbDcLobEjDs-15fe4262f91fd7a4db2772ae8c311238.mp4
1279,s3.videocitestest/975bd354078047c1aadf70addd59ed9b.mp4,975bd354078047c1aadf70addd59ed9b.mp4,975bd354078047c1aadf70addd59ed9b.mp4,True,CuQj8oNR-1I-d2d165bd782563419d35fffaed8ae0d9.mp4,CuQj8oNR-1I-d2d165bd782563419d35fffaed8ae0d9.mp4
1280,s3.videocitestest/9760edd5df544d70bda5f13ecc85cb17.mp4,9760edd5df544d70bda5f13ecc85cb17.mp4,9760edd5df544d70bda5f13ecc85cb17.mp4,True,vQBNafHxFFM-35a9f83ed836cc4783b770ebf3e20f9c.mp4,vQBNafHxFFM-35a9f83ed836cc4783b770ebf3e20f9c.mp4
1281,s3.videocitestest/9776b88eefde40c781bc103526478803.mp4,9776b88eefde40c781bc103526478803.mp4,YgY26oQjFsc-a2374b6cfb94d875f55af632df949c90.mp4,False,YgY26oQjFsc-a2374b6cfb94d875f55af632df949c90.mp4,YgY26oQjFsc-a2374b6cfb94d875f55af632df949c90.mp4
1282,s3.videocitestest/977daead5ed8427d80f876a55b17496d.mp4,977daead5ed8427d80f876a55b17496d.mp4,977daead5ed8427d80f876a55b17496d.mp4,True,5O9mAuV217k-43007247e8a07168206c59b471770d3f.mp4,5O9mAuV217k-43007247e8a07168206c59b471770d3f.mp4
1283,s3.videocitestest/979222f9e7e54ce6925d23ee4777c2b9.ogv,979222f9e7e54ce6925d23ee4777c2b9.ogv,c1c1d51cdbfe4455bfcf59ad9ae0537f.webm,False,D5mYmXGAVm4-c0ca9ed7183798e1eb299d1869044a73.webm,ranjedmwXmM-a65d1ff1809ed988afe55a7f442bbf17.webm
1284,s3.videocitestest/97beabed447144798fd63106e0d62c16.webm,97beabed447144798fd63106e0d62c16.webm,6b6107b3a48a48578314cc90b1081a9b.webm,False,lNf39btbESQ-44941213d84309d49a999daf344bc536.webm,ZrX5Fr3jCHg-ef98ff865f76ebc248d357c2223b40fc.webm
1285,s3.videocitestest/97bf89bc10b54bfd825f9ad77c0c44d9.webm,97bf89bc10b54bfd825f9ad77c0c44d9.webm,97bf89bc10b54bfd825f9ad77c0c44d9.webm,True,XJOS2IQdoVo-6c2977820952b57f161930c5a8ba773d.webm,XJOS2IQdoVo-6c2977820952b57f161930c5a8ba773d.webm
1287,s3.videocitestest/981f85e6bbab4dfcbca1d197274223c6.ogv,981f85e6bbab4dfcbca1d197274223c6.ogv,981f85e6bbab4dfcbca1d197274223c6.ogv,True,vjSxK0g8E_w-3dbf4e5565cb6c549ce8707105cfecc3.webm,vjSxK0g8E_w-3dbf4e5565cb6c549ce8707105cfecc3.webm
1288,s3.videocitestest/984898fa35df4452b0d5307b6711a586.webm,984898fa35df4452b0d5307b6711a586.webm,984898fa35df4452b0d5307b6711a586.webm,True,4hUEzMxmCYs-062ed9380b05490ac97d6c23e0718e92.webm,4hUEzMxmCYs-062ed9380b05490ac97d6c23e0718e92.webm
1289,s3.videocitestest/986243e9ca914631bddbaeb1466bb159.webm,986243e9ca914631bddbaeb1466bb159.webm,6612811ed1864a5aa03402872779498f.mp4,False,dUHj8SQel-8-6be8a962e0ff2b7d4a2cc2ce34da5c5f.webm,epjbvDTIdF0-0eca92847d6dbf683f9afea77a544124.mp4
1291,s3.videocitestest/98fe3fcf1a1e42e8a7ce7d2cde2cfde0.mp4,98fe3fcf1a1e42e8a7ce7d2cde2cfde0.mp4,98fe3fcf1a1e42e8a7ce7d2cde2cfde0.mp4,True,0w2lCxNansE-131699d0aada312e68da0d54d8210602.mp4,0w2lCxNansE-131699d0aada312e68da0d54d8210602.mp4
1292,s3.videocitestest/9915829b2867420f8ff5fe6b993305a0.mp4,9915829b2867420f8ff5fe6b993305a0.mp4,9915829b2867420f8ff5fe6b993305a0.mp4,True,dmCPVrGva5M-04a097aa8c9314e81b3a0d920579780c.mp4,dmCPVrGva5M-04a097aa8c9314e81b3a0d920579780c.mp4
1293,s3.videocitestest/992e89d98b604616add7d7c315cbc4b1.mp4,992e89d98b604616add7d7c315cbc4b1.mp4,992e89d98b604616add7d7c315cbc4b1.mp4,True,gN472k0oHFg-5cf5e169175d1bb4947ff0fd60d6f370.mp4,gN472k0oHFg-5cf5e169175d1bb4947ff0fd60d6f370.mp4
1294,s3.videocitestest/993874f4a230449cb47b2b9507d586bd.ogv,993874f4a230449cb47b2b9507d586bd.ogv,993874f4a230449cb47b2b9507d586bd.ogv,True,mIqHZo7L6wU-802d6efc5fe57262605570bfc1262a66.mp4,mIqHZo7L6wU-802d6efc5fe57262605570bfc1262a66.mp4
1295,s3.videocitestest/994b6338ea8f47868db8bedd9aad8fe9.webm,994b6338ea8f47868db8bedd9aad8fe9.webm,994b6338ea8f47868db8bedd9aad8fe9.webm,True,qRP6ruit2mA-4ed8299d892230b0c96dc5ecce67f7ae.webm,qRP6ruit2mA-4ed8299d892230b0c96dc5ecce67f7ae.webm
1296,s3.videocitestest/998068bcc77943e8a3d31b2e2243e4cb.mp4,998068bcc77943e8a3d31b2e2243e4cb.mp4,998068bcc77943e8a3d31b2e2243e4cb.mp4,True,D5tuNsZlf6g-421d37bfa5fbe82fd4790f6a4833eed0.mp4,D5tuNsZlf6g-421d37bfa5fbe82fd4790f6a4833eed0.mp4
1298,s3.videocitestest/999c401444364d7bbc03b627ae3d6643.webm,999c401444364d7bbc03b627ae3d6643.webm,999c401444364d7bbc03b627ae3d6643.webm,True,N4b5MK2ZW3c-d41f1f035cd1b9d333576da99202cb90.mp4,N4b5MK2ZW3c-d41f1f035cd1b9d333576da99202cb90.mp4
1299,s3.videocitestest/99a30cd1a6d743ffb21babee4cceddf2.webm,99a30cd1a6d743ffb21babee4cceddf2.webm,99a30cd1a6d743ffb21babee4cceddf2.webm,True,z8nr4Q5-2v4-4123c8c3e9ca3faddf89b3e1f45cf332.webm,z8nr4Q5-2v4-4123c8c3e9ca3faddf89b3e1f45cf332.webm
1303,s3.videocitestest/9a59ef4f9944422c9efdbaf954cedb22.mp4,9a59ef4f9944422c9efdbaf954cedb22.mp4,42a478d7802f4329964da35d71ea92bb.webm,False,VDDLDbwqD_8-f31693a9c12778b384c75d18625d6b6e.webm,VDDLDbwqD_8-f31693a9c12778b384c75d18625d6b6e.webm
1304,s3.videocitestest/9a6962ba52a344d9ae82c18128cc39e4.mp4,9a6962ba52a344d9ae82c18128cc39e4.mp4,9a6962ba52a344d9ae82c18128cc39e4.mp4,True,dJcwxCZSSJk-ddb227986062a76d94f04a1ff45f39bd.mp4,dJcwxCZSSJk-ddb227986062a76d94f04a1ff45f39bd.mp4
1305,s3.videocitestest/9a8f30a4efc94bcda2dfe4b7f0590862.webm,9a8f30a4efc94bcda2dfe4b7f0590862.webm,9a8f30a4efc94bcda2dfe4b7f0590862.webm,True,H67d9dw0n-w-c52b43a554c7177c036309f9fa023f75.webm,H67d9dw0n-w-c52b43a554c7177c036309f9fa023f75.webm
1307,s3.videocitestest/9ace0bc8eb60438da6d59ab6a88804cd.webm,9ace0bc8eb60438da6d59ab6a88804cd.webm,9ace0bc8eb60438da6d59ab6a88804cd.webm,True,pBW5mcO76kY-61a4d9d440831b46f9f2444f076a9be8.webm,pBW5mcO76kY-61a4d9d440831b46f9f2444f076a9be8.webm
1308,s3.videocitestest/9af3f7a2d7444f14a676895297d31f4d.mp4,9af3f7a2d7444f14a676895297d31f4d.mp4,9gTpxuL8LSE-fef2daee17d8e0b8d9c86d2863649574.mp4,False,9gTpxuL8LSE-fef2daee17d8e0b8d9c86d2863649574.mp4,9gTpxuL8LSE-fef2daee17d8e0b8d9c86d2863649574.mp4
1309,s3.videocitestest/9b14545d8cc142af9213812b8a4d8b32.mp4,9b14545d8cc142af9213812b8a4d8b32.mp4,9b14545d8cc142af9213812b8a4d8b32.mp4,True,ullnPRj8Cp0-133cdf55ae4ad7f5de5dc7ad2172ae12.webm,ullnPRj8Cp0-133cdf55ae4ad7f5de5dc7ad2172ae12.webm
1310,s3.videocitestest/9b223626726c4e8db8d9fe683cb64c20.webm,9b223626726c4e8db8d9fe683cb64c20.webm,9b223626726c4e8db8d9fe683cb64c20.webm,True,j2BgyavFvss-7dfaec88cfe899afba8474d397567e00.webm,j2BgyavFvss-7dfaec88cfe899afba8474d397567e00.webm
1311,s3.videocitestest/9b231663d9a04875aa3db68a05d7807f.webm,9b231663d9a04875aa3db68a05d7807f.webm,9b231663d9a04875aa3db68a05d7807f.webm,True,_0foUzIPjfg-51b56caecd6283e29edd4c216973a1cf.webm,_0foUzIPjfg-51b56caecd6283e29edd4c216973a1cf.webm
1312,s3.videocitestest/9b6d3fc77e08480794ef9732e73afb9d.mp4,9b6d3fc77e08480794ef9732e73afb9d.mp4,9b6d3fc77e08480794ef9732e73afb9d.mp4,True,kknllh-5nTo-cb32934e389ee68195140f074305f177.mp4,kknllh-5nTo-cb32934e389ee68195140f074305f177.mp4
1313,s3.videocitestest/9b7c53b7a58f4396b64dc80cfb539ab0.ogv,9b7c53b7a58f4396b64dc80cfb539ab0.ogv,9b7c53b7a58f4396b64dc80cfb539ab0.ogv,True,lnZNiivm2zU-e1caaa59e5479f037914e52e0893cc6e.mp4,lnZNiivm2zU-e1caaa59e5479f037914e52e0893cc6e.mp4
1314,s3.videocitestest/9bb59fdd652240a8877376170f74e32e.webm,9bb59fdd652240a8877376170f74e32e.webm,9bb59fdd652240a8877376170f74e32e.webm,True,TUgKmZ0uDBg-0b47c336d06279b013d9e675c2c6f77b.webm,TUgKmZ0uDBg-0b47c336d06279b013d9e675c2c6f77b.webm
1315,s3.videocitestest/9bCp4FAHaNU-77f0427f0deaa2b4109483d95eb9089f.mp4,9bCp4FAHaNU-77f0427f0deaa2b4109483d95eb9089f.mp4,9bCp4FAHaNU-77f0427f0deaa2b4109483d95eb9089f.mp4,True,9bCp4FAHaNU-77f0427f0deaa2b4109483d95eb9089f.mp4,9bCp4FAHaNU-77f0427f0deaa2b4109483d95eb9089f.mp4
1317,s3.videocitestest/9c14506a90e7406987c8e27e55c3f3ab.mp4,9c14506a90e7406987c8e27e55c3f3ab.mp4,9c14506a90e7406987c8e27e55c3f3ab.mp4,True,kBDNvVq8ut4-93a3c69f5246717d15d91a47238c32e9.webm,kBDNvVq8ut4-93a3c69f5246717d15d91a47238c32e9.webm
1318,s3.videocitestest/9c1ccc59577c458180889a3967047b8c.webm,9c1ccc59577c458180889a3967047b8c.webm,9c1ccc59577c458180889a3967047b8c.webm,True,LKYZnj_L-2k-2a3366bb743329900c0add1261ac4665.webm,LKYZnj_L-2k-2a3366bb743329900c0add1261ac4665.webm
1320,s3.videocitestest/9c755e10d0fd4959add1ad10f97458b2.webm,9c755e10d0fd4959add1ad10f97458b2.webm,969746936e604e9ebe98e4f68350aad1.webm,False,D6R-K0gmRGQ-f1c737c6a9852390383cc9cd398d80f1.webm,D6R-K0gmRGQ-f1c737c6a9852390383cc9cd398d80f1.webm
1321,s3.videocitestest/9c7b203d0846462884d5d80c740aed29.mp4,9c7b203d0846462884d5d80c740aed29.mp4,9c7b203d0846462884d5d80c740aed29.mp4,True,Ldyf6N-OK78-955e6d4838153982bd60431a0d364132.mp4,Ldyf6N-OK78-955e6d4838153982bd60431a0d364132.mp4
1322,s3.videocitestest/9c7d5348e69842c09db77847ec3f5822.mp4,9c7d5348e69842c09db77847ec3f5822.mp4,3150cea2d1b343b8bb99b2041d251875.mp4,False,rmPRC1ZSgsw-fcd380052c11d443522723c1936b8733.mp4,zeAC16eCPjo-0754c5df7cba68a73d1a95e94cc81dc6.mp4
1323,s3.videocitestest/9ccd64b6ad62462dbe65e5033afb050d.mp4,9ccd64b6ad62462dbe65e5033afb050d.mp4,9ccd64b6ad62462dbe65e5033afb050d.mp4,True,MIbehnQKDm8-34085787d9cbd858c668fd00e41bec69.mp4,MIbehnQKDm8-34085787d9cbd858c668fd00e41bec69.mp4
1324,s3.videocitestest/9ccf85c21f7d49c89ed4d5401ce99700.webm,9ccf85c21f7d49c89ed4d5401ce99700.webm,02a3b507a1d64eb9ad27065a30d02d68.webm,False,WUUQGXPoAJk-53f45c1ae0e50cc954e5f2d7ced9544f.webm,WUUQGXPoAJk-53f45c1ae0e50cc954e5f2d7ced9544f.webm
1325,s3.videocitestest/9cd37489de554eb2a406f671da9b236e.mp4,9cd37489de554eb2a406f671da9b236e.mp4,9cd37489de554eb2a406f671da9b236e.mp4,True,4LnjJW_P_oM-6f165c1faab10081ea8cd5e83d2e963e.mp4,4LnjJW_P_oM-6f165c1faab10081ea8cd5e83d2e963e.mp4
1326,s3.videocitestest/9cf02033808b414a96a3e467645a8cd9.ogv,9cf02033808b414a96a3e467645a8cd9.ogv,9cf02033808b414a96a3e467645a8cd9.ogv,True,v_0zOruaXE4-4ef1ef7754a7e193e9a878c266a63556.webm,v_0zOruaXE4-4ef1ef7754a7e193e9a878c266a63556.webm
1328,s3.videocitestest/9d2443a16aae4fc1b2fcd84522c09417.mp4,9d2443a16aae4fc1b2fcd84522c09417.mp4,3fd684035e5742e585c3dbd26a7a7cfc.webm,False,X5jHONOLfD8-d7a6cd6e9d31018e8f42ed32b2863b22.webm,X5jHONOLfD8-d7a6cd6e9d31018e8f42ed32b2863b22.webm
1329,s3.videocitestest/9d31af7ba1a84b1a847728854b563f48.mp4,9d31af7ba1a84b1a847728854b563f48.mp4,b1fc155f185343d2a8ca8a5b9b240063.mp4,False,iarTmYN_cFw-cbec9d312f1eda1d3305c0f48de927ad.mp4,gos1y5l9Pg0-d2f83335d34170054f7a1123314bc334.mp4
1330,s3.videocitestest/9d34be7e69a94353b7d9f25ec9e7b75e.webm,9d34be7e69a94353b7d9f25ec9e7b75e.webm,9d34be7e69a94353b7d9f25ec9e7b75e.webm,True,yWuwpSiOcsk-110fec2335332386e79b3511311ac218.webm,yWuwpSiOcsk-110fec2335332386e79b3511311ac218.webm
1331,s3.videocitestest/9d733935f3e642adb1da1c234e77dae3.webm,9d733935f3e642adb1da1c234e77dae3.webm,9d733935f3e642adb1da1c234e77dae3.webm,True,R1WilFnYuUQ-48093d0372477e02b4729e5b123878a3.webm,R1WilFnYuUQ-48093d0372477e02b4729e5b123878a3.webm
1334,s3.videocitestest/9d9862bac00c4deca71943fcda3679f5.mp4,9d9862bac00c4deca71943fcda3679f5.mp4,9d9862bac00c4deca71943fcda3679f5.mp4,True,CsNJYKv4SZA-48419cdaae3f1f14eb715b4f79b97fef.mp4,CsNJYKv4SZA-48419cdaae3f1f14eb715b4f79b97fef.mp4
1335,s3.videocitestest/9d9f386e40e74b758e107d4631550edd.ogv,9d9f386e40e74b758e107d4631550edd.ogv,9d9f386e40e74b758e107d4631550edd.ogv,True,NWK5esmrRYU-9225338a8fdc57473a7f91cf49811075.mp4,NWK5esmrRYU-9225338a8fdc57473a7f91cf49811075.mp4
1337,s3.videocitestest/9dd5c0076dbf4ea49a3f86117b36e26f.mp4,9dd5c0076dbf4ea49a3f86117b36e26f.mp4,Xsg65rh_K88-cb538c33716b35f19c13b7016bd03fbb.mp4,False,aPyyQDpROM0-09ff1c9d8bc574a286818418dc751a3b.mp4,Xsg65rh_K88-cb538c33716b35f19c13b7016bd03fbb.mp4
1338,s3.videocitestest/9df15eb9743a414785732de23a7b480f.mp4,9df15eb9743a414785732de23a7b480f.mp4,9df15eb9743a414785732de23a7b480f.mp4,True,gfi9svfxxCM-3244172cdf3f41daded3bc06ab67d619.webm,gfi9svfxxCM-3244172cdf3f41daded3bc06ab67d619.webm
1341,s3.videocitestest/9e34a5447da443eda67fcd72645332ec.mp4,9e34a5447da443eda67fcd72645332ec.mp4,9e34a5447da443eda67fcd72645332ec.mp4,True,fOqdfZdmNEQ-4060ff05b68d5c33f74d426cb619c905.mp4,fOqdfZdmNEQ-4060ff05b68d5c33f74d426cb619c905.mp4
1342,s3.videocitestest/9e439b22917146b4a01ccdbde2c1dddb.webm,9e439b22917146b4a01ccdbde2c1dddb.webm,GyaFEZujpbY-e2e5d448e968fd988bf891592ef744af.mp4,False,GyaFEZujpbY-e2e5d448e968fd988bf891592ef744af.mp4,GyaFEZujpbY-e2e5d448e968fd988bf891592ef744af.mp4
1344,s3.videocitestest/9ea590d7a9784e95b541751bd252f7ac.mp4,9ea590d7a9784e95b541751bd252f7ac.mp4,9ea590d7a9784e95b541751bd252f7ac.mp4,True,RMHoPc26o9g-bb81d5bbf65e1debf7589eb793c01d18.mp4,RMHoPc26o9g-bb81d5bbf65e1debf7589eb793c01d18.mp4
1346,s3.videocitestest/9ed020f817b84b8f87aba8d5444cceae.mp4,9ed020f817b84b8f87aba8d5444cceae.mp4,9ed020f817b84b8f87aba8d5444cceae.mp4,True,Gxb97nMrLHM-562225efb0537cfe01b73c9737116784.mp4,Gxb97nMrLHM-562225efb0537cfe01b73c9737116784.mp4
1347,s3.videocitestest/9ef840cf39194279be6a8501ee3de452.ogv,9ef840cf39194279be6a8501ee3de452.ogv,5cba0819b13e403bbd2c3a888b57532a.mp4,False,qKc5JQCAZcU-74a5cfcda8884d787fb6553bd205baf4.webm,qKc5JQCAZcU-74a5cfcda8884d787fb6553bd205baf4.webm
1348,s3.videocitestest/9effe9f0519c4b16be6a58ac44c70fce.mp4,9effe9f0519c4b16be6a58ac44c70fce.mp4,9effe9f0519c4b16be6a58ac44c70fce.mp4,True,TydgPTgAwFU-12da4ee9a51ecd6a4e435ddce063219b.mp4,TydgPTgAwFU-12da4ee9a51ecd6a4e435ddce063219b.mp4
1349,s3.videocitestest/9f499d87f8b2432fa560ee516bd3a6e8.mp4,9f499d87f8b2432fa560ee516bd3a6e8.mp4,9f499d87f8b2432fa560ee516bd3a6e8.mp4,True,nHmJDnp2P_k-d5c986026db72c8fbc86944a94fc7b09.mp4,nHmJDnp2P_k-d5c986026db72c8fbc86944a94fc7b09.mp4
1351,s3.videocitestest/9f6346a6a1284f3e9e4a31f3e4d63dc8.mp4,9f6346a6a1284f3e9e4a31f3e4d63dc8.mp4,9f6346a6a1284f3e9e4a31f3e4d63dc8.mp4,True,X8LOfUt7O1U-5eb11afeae49d11b22e459c89a4632a8.mp4,X8LOfUt7O1U-5eb11afeae49d11b22e459c89a4632a8.mp4
1353,s3.videocitestest/9f790dd7c82844cab9af1bff382e6f04.mp4,9f790dd7c82844cab9af1bff382e6f04.mp4,9f790dd7c82844cab9af1bff382e6f04.mp4,True,zyMAknU3TBQ-6f8e36b9ce188bc285dd789289726b8a.mp4,zyMAknU3TBQ-6f8e36b9ce188bc285dd789289726b8a.mp4
1355,s3.videocitestest/9fb539b9364d48e29c174c9b2c6883a7.ogv,9fb539b9364d48e29c174c9b2c6883a7.ogv,9fb539b9364d48e29c174c9b2c6883a7.ogv,True,TnipjVf-gqA-0953772f6c5d43e7a3ee08b649a18aa9.webm,TnipjVf-gqA-0953772f6c5d43e7a3ee08b649a18aa9.webm
1357,s3.videocitestest/9gTpxuL8LSE-fef2daee17d8e0b8d9c86d2863649574.mp4,9gTpxuL8LSE-fef2daee17d8e0b8d9c86d2863649574.mp4,9af3f7a2d7444f14a676895297d31f4d.mp4,False,9gTpxuL8LSE-fef2daee17d8e0b8d9c86d2863649574.mp4,9gTpxuL8LSE-fef2daee17d8e0b8d9c86d2863649574.mp4
1359,s3.videocitestest/9j58VK9P1K4-b5cd80e3c20a6bd889a7a129d31a9688.mp4,9j58VK9P1K4-b5cd80e3c20a6bd889a7a129d31a9688.mp4,EwZoNez5W1E-11824b24c5b9958a96f743fe7bb3592c.mp4,False,9j58VK9P1K4-b5cd80e3c20a6bd889a7a129d31a9688.mp4,EwZoNez5W1E-11824b24c5b9958a96f743fe7bb3592c.mp4
1361,s3.videocitestest/9objfchk-RI-865b48e5d56df9ca8b9a926ea3c9a256.mp4,9objfchk-RI-865b48e5d56df9ca8b9a926ea3c9a256.mp4,adc46f3294544f0c819b02fc1d52d700.webm,False,9objfchk-RI-865b48e5d56df9ca8b9a926ea3c9a256.mp4,9objfchk-RI-865b48e5d56df9ca8b9a926ea3c9a256.mp4
1364,s3.videocitestest/9vhPkGx9s0s-df4c185ccd99beb86da66b49d4ee1f44.mp4,9vhPkGx9s0s-df4c185ccd99beb86da66b49d4ee1f44.mp4,9vhPkGx9s0s-df4c185ccd99beb86da66b49d4ee1f44.mp4,True,9vhPkGx9s0s-df4c185ccd99beb86da66b49d4ee1f44.mp4,9vhPkGx9s0s-df4c185ccd99beb86da66b49d4ee1f44.mp4
1366,s3.videocitestest/9yJDBdZskU8-25e6bf17dbfd875dc5b817d08b2436a6.mp4,9yJDBdZskU8-25e6bf17dbfd875dc5b817d08b2436a6.mp4,9yJDBdZskU8-25e6bf17dbfd875dc5b817d08b2436a6.mp4,True,9yJDBdZskU8-25e6bf17dbfd875dc5b817d08b2436a6.mp4,9yJDBdZskU8-25e6bf17dbfd875dc5b817d08b2436a6.mp4
1368,s3.videocitestest/a037780aa09b49c19fe1d8cf8e27a90a.mp4,a037780aa09b49c19fe1d8cf8e27a90a.mp4,a037780aa09b49c19fe1d8cf8e27a90a.mp4,True,tN2HCzebd8A-dfbde38f507c1aaf9234c238820f38b2.mp4,tN2HCzebd8A-dfbde38f507c1aaf9234c238820f38b2.mp4
1369,s3.videocitestest/a08d60a8ce1c45f3978808224687ce16.ogv,a08d60a8ce1c45f3978808224687ce16.ogv,bc5518423b424509b56675dc139a8b11.webm,False,cd8kT9QaX3g-cf0800edb3f6c264367b41a18dc25e05.webm,kO10QD-rliA-433b3e6db7ec94ee3ca88f5b7fe82663.webm
1370,s3.videocitestest/a0be76e391284e0e8d975a056b2f4054.webm,a0be76e391284e0e8d975a056b2f4054.webm,a0be76e391284e0e8d975a056b2f4054.webm,True,lNf39btbESQ-44941213d84309d49a999daf344bc536.webm,lNf39btbESQ-44941213d84309d49a999daf344bc536.webm
1372,s3.videocitestest/a103edf2fc0740ef96c22eb19461dd92.ogv,a103edf2fc0740ef96c22eb19461dd92.ogv,a103edf2fc0740ef96c22eb19461dd92.ogv,True,Hl5wDRKnNL0-84367196aeb52385a9283110755e65f4.webm,Hl5wDRKnNL0-84367196aeb52385a9283110755e65f4.webm
1373,s3.videocitestest/a10b1882d8be45a5b6a62df98f2b6814.webm,a10b1882d8be45a5b6a62df98f2b6814.webm,a10b1882d8be45a5b6a62df98f2b6814.webm,True,IEotp7wU644-b6728b3d86c403bc5ae1d1b0fa3436e9.mp4,IEotp7wU644-b6728b3d86c403bc5ae1d1b0fa3436e9.mp4
1378,s3.videocitestest/a122f30285f24520acc0860ff173c6ae.mp4,a122f30285f24520acc0860ff173c6ae.mp4,a122f30285f24520acc0860ff173c6ae.mp4,True,IbdDag-fkuY-616caa6475d979e6e70898659b92ddf2.webm,IbdDag-fkuY-616caa6475d979e6e70898659b92ddf2.webm
1379,s3.videocitestest/a14946cec770462d989790ea3d32bee2.webm,a14946cec770462d989790ea3d32bee2.webm,a14946cec770462d989790ea3d32bee2.webm,True,7LYTx0IJtPY-983ff03d543f14a7fdf9f8e84e55f6b6.webm,7LYTx0IJtPY-983ff03d543f14a7fdf9f8e84e55f6b6.webm
1380,s3.videocitestest/a18444977736411fab577643ad40e1c9.mp4,a18444977736411fab577643ad40e1c9.mp4,a18444977736411fab577643ad40e1c9.mp4,True,6yJuyFN4Ihg-90dfe7b732a24ef61fd52c5eae95162e.mp4,6yJuyFN4Ihg-90dfe7b732a24ef61fd52c5eae95162e.mp4
1381,s3.videocitestest/a1930b845b1d4a9a8834e7df0e2500f6.mp4,a1930b845b1d4a9a8834e7df0e2500f6.mp4,277eba5c341b42c1a31682ced6ec8260.mp4,False,TBoKUTYWLws-070ffb0e9d0a26dc43d50f7abc596d5d.mp4,FPeKK6AU6BM-0332ad7ffcf384368c777ae72c9c9e3f.mp4
1383,s3.videocitestest/a1b48aa5907e40729f8a5b36d3d66e34.webm,a1b48aa5907e40729f8a5b36d3d66e34.webm,6676775f34c8439391e99fedf5f65be5.webm,False,4Qpcf3Kx6xI-ac5647fba065f6679c92ee15cc428a8b.webm,4Qpcf3Kx6xI-ac5647fba065f6679c92ee15cc428a8b.webm
1385,s3.videocitestest/a2162ff0e2ab4bca9b358e9a31bb6154.mp4,a2162ff0e2ab4bca9b358e9a31bb6154.mp4,b558c0e6e17d4add97933663f5e8e04c.mp4,False,Kj2ifW8UjqQ-b93d0775c112a09d7b7678bc89c7a350.mp4,Lkgc2DpdRIQ-707c7c494b7172a2468be1eb9360c3d9.mp4
