,filename,cluster,original_basename_q,original_basename_m,isUnique
1518,FPeKK6AU6BM-0332ad7ffcf384368c777ae72c9c9e3f,579,FPeKK6AU6BM-0332ad7ffcf384368c777ae72c9c9e3f,FPeKK6AU6BM-0332ad7ffcf384368c777ae72c9c9e3f,True
1521,BIsmaOHlMR0-04a003e1a9bcc5d8435f284620473ec9,1267,BIsmaOHlMR0-04a003e1a9bcc5d8435f284620473ec9,BIsmaOHlMR0-04a003e1a9bcc5d8435f284620473ec9,True
1523,4590b58fde8a4274a0088977e61a74ca,1269,2xbKw8RNFec-6748687a448a8dfaaf6c935ef76ca000,2xbKw8RNFec-6748687a448a8dfaaf6c935ef76ca000,False
1524,5593c66d134d4f28950c9c834fc88cba,105,i0XffHb8kz8-a014ab8d9266fd831a77de905f6b9342,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,False
1526,cbe5fd36a61748cf9d9b4928d6db216a,105,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,False
1527,17d9d2f65fec4451a67c3338ea08cfdd,1271,eslC_KMP6aw-9ac2a2507204cbf222cfc3c1ae4d66a2,eslC_KMP6aw-9ac2a2507204cbf222cfc3c1ae4d66a2,False
1529,399a5db7d79c4cb39f43393e6d91257b,1273,_IeeP6GgqAA-6d13b4ca9335abe139f9041d41ee24a3,_IeeP6GgqAA-6d13b4ca9335abe139f9041d41ee24a3,False
1530,7b7b7a3897ef49879b80e83ee6406d2d,1274,OqZpTY5KSDQ-4d77ce7461b7a941a8c56732c899e953,OqZpTY5KSDQ-4d77ce7461b7a941a8c56732c899e953,False
1533,22e80a6bd3e748be9752393cc69ca8dd,609,Fc-vxJ7RSmY-f0e695b872349f67aa6250b770696b92,Fc-vxJ7RSmY-f0e695b872349f67aa6250b770696b92,False
1534,aGHwuX_afPs-8f923c6a575a3e8760eed7e4bbccaa95,1277,aGHwuX_afPs-8f923c6a575a3e8760eed7e4bbccaa95,aGHwuX_afPs-8f923c6a575a3e8760eed7e4bbccaa95,True
1537,nj2rodAwxMU-6b7ff9e467e230892e4cf4cd8abbbedc,1280,nj2rodAwxMU-6b7ff9e467e230892e4cf4cd8abbbedc,nj2rodAwxMU-6b7ff9e467e230892e4cf4cd8abbbedc,True
1539,78579cf5fe594486b532673abe7f4a15,1282,OK-mPTKNvDo-e259f1866f41c2c3013191f7a5a3204f,OK-mPTKNvDo-e259f1866f41c2c3013191f7a5a3204f,False
1542,590a5252d42a4b0880a612c4a7714e4a,1285,uuvtZX0xwRs-4e22925767a5208cfc76b5b9d62dadd1,uuvtZX0xwRs-4e22925767a5208cfc76b5b9d62dadd1,False
1544,66bf4fd40f3f450ba253b10b3f791843,623,AAdoQTAx_ag-c7a7afe1f082ff03c53e55675ba4bef2,AAdoQTAx_ag-c7a7afe1f082ff03c53e55675ba4bef2,False
1545,45687b6c401743acbd1af67ce720f689,1287,SdqCgP2hQ8c-8ea312ec9100c294eae4e85c3df4f5df,SdqCgP2hQ8c-8ea312ec9100c294eae4e85c3df4f5df,False
1550,s3m3kPRyVGM-510f58a179aa2178f401506777149681,263,s3m3kPRyVGM-510f58a179aa2178f401506777149681,s3m3kPRyVGM-510f58a179aa2178f401506777149681,True
1551,LLdyu3Nso9A-4001e4e3d9984bc80d5cf33b68a56a20,72,LLdyu3Nso9A-4001e4e3d9984bc80d5cf33b68a56a20,LLdyu3Nso9A-4001e4e3d9984bc80d5cf33b68a56a20,True
1552,c70472b029f843da93baa6d1ffda3a70,1291,VqZjjf2K1-4-63c198c42e9e4adbd7d411bd31d18562,VqZjjf2K1-4-63c198c42e9e4adbd7d411bd31d18562,False
1553,b29ea20616fd46b8a665a1178afefe9b,544,C0z7Iaa0NOg-8bc0499f87d0b2656dee6bcee2527f49,C0z7Iaa0NOg-8bc0499f87d0b2656dee6bcee2527f49,False
1556,b0812c9e1d2440bfbde8992e4bc2fc8a,112,SdqCgP2hQ8c-8ea312ec9100c294eae4e85c3df4f5df,SdqCgP2hQ8c-8ea312ec9100c294eae4e85c3df4f5df,False
1558,c969d6850b9c45dd87fb0da37bd216b7,981,STFYVU8e_n0-567b64d022dbc3a2acdb317cf28c4592,STFYVU8e_n0-567b64d022dbc3a2acdb317cf28c4592,False
1559,VDbfCw_3-NE-b4f1940df43cb2a1c0bba4a5348a5ee7,1232,VDbfCw_3-NE-b4f1940df43cb2a1c0bba4a5348a5ee7,VDbfCw_3-NE-b4f1940df43cb2a1c0bba4a5348a5ee7,True
1560,338fc9531cf24c9c98903352e73023c3,981,DxhikT_riJk-3b3e85d1a3979eb5e55ab6a02fa4a46d,STFYVU8e_n0-567b64d022dbc3a2acdb317cf28c4592,False
1566,3150cea2d1b343b8bb99b2041d251875,1299,zeAC16eCPjo-0754c5df7cba68a73d1a95e94cc81dc6,zeAC16eCPjo-0754c5df7cba68a73d1a95e94cc81dc6,False
1568,11959191e2004f349715a4545318e9c4,1301,1s0q3XjzrQ0-08429719dc63d21ee31dfa01d9ddba74,1s0q3XjzrQ0-08429719dc63d21ee31dfa01d9ddba74,False
1570,c374b8aafe894f9aa961f3ea932b6149,1303,xAxnFeHpaXg-70fa2c2e464509fcbfb6b7437fc8873f,xAxnFeHpaXg-70fa2c2e464509fcbfb6b7437fc8873f,False
1572,RMHoPc26o9g-bb81d5bbf65e1debf7589eb793c01d18,808,RMHoPc26o9g-bb81d5bbf65e1debf7589eb793c01d18,RMHoPc26o9g-bb81d5bbf65e1debf7589eb793c01d18,True
1574,59f6582284e5497b8846ac3786488bb8,640,Bc0YmTj5OQ8-512e1ec815e0a0cd4d072c611beb85cd,Bc0YmTj5OQ8-512e1ec815e0a0cd4d072c611beb85cd,False
1575,400700151b5740bfae4ab5dea1179675,1306,GfoKkUIzbjA-0fc69ee07cdaafa836651abda9576760,GfoKkUIzbjA-0fc69ee07cdaafa836651abda9576760,False
1577,3346a77eafb34f71ab089cdafaca079c,1308,gZMrEN8qmcM-ee9c854c2fd03a536b2030c7bc1f7251,gZMrEN8qmcM-ee9c854c2fd03a536b2030c7bc1f7251,False
1578,7aa625db5d2943c4a031710c1c1686f7,961,69Ri7ItDmS4-5717b7b1f2d8f77c3a22532f2b1ce160,69Ri7ItDmS4-5717b7b1f2d8f77c3a22532f2b1ce160,False
1579,58xPhmS_U3g-c1271043195cdf163bfbf8dedb222a26,405,58xPhmS_U3g-c1271043195cdf163bfbf8dedb222a26,58xPhmS_U3g-c1271043195cdf163bfbf8dedb222a26,True
1582,wwACdMZCDEU-bb61490d742154216b9259cc0226705e,256,wwACdMZCDEU-bb61490d742154216b9259cc0226705e,wwACdMZCDEU-bb61490d742154216b9259cc0226705e,True
1584,6omIWrDq5dk-ce223270fa80bd30716227aa98e1ce26,322,6omIWrDq5dk-ce223270fa80bd30716227aa98e1ce26,6omIWrDq5dk-ce223270fa80bd30716227aa98e1ce26,True
1586,d1bc3bc3fb444d189df18719a818ff40,1313,ESaxuHLCqiw-0f22808a1b3ac95b3b7f9c6600ab2ced,ESaxuHLCqiw-0f22808a1b3ac95b3b7f9c6600ab2ced,False
1589,21cd6cde3c5b42028e6b97bd75335b28,1316,dmCPVrGva5M-04a097aa8c9314e81b3a0d920579780c,dmCPVrGva5M-04a097aa8c9314e81b3a0d920579780c,False
1590,60b1c19a8df04c1688703b212a7d2218,121,uqPhRKah6EA-4d154dee35f9c714fa7653d76807de7a,lnZNiivm2zU-e1caaa59e5479f037914e52e0893cc6e,False
1592,9570e15591cc4fa590d9af428fa45491,1318,23cf0MqTJMk-1a2a22a522d3a1f9dcc5ffa2d7820e5c,23cf0MqTJMk-1a2a22a522d3a1f9dcc5ffa2d7820e5c,False
1593,af2713b83b42470d85098e8906c7c808,1273,_IeeP6GgqAA-6d13b4ca9335abe139f9041d41ee24a3,_IeeP6GgqAA-6d13b4ca9335abe139f9041d41ee24a3,False
1594,743d8aef543e49f0901853f8ec239978,1319,goQ997A-2Rg-3868cc0461d95b09288d921b22610192,goQ997A-2Rg-3868cc0461d95b09288d921b22610192,False
1598,sIoPX779ETw-9d4897cee4ab2fa9f15bf4ef5fe30138,105,sIoPX779ETw-9d4897cee4ab2fa9f15bf4ef5fe30138,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,True
1599,8a15bc48beac4649b9cb008f70962044,1323,IBOBWAB7XVw-82c59387d2986b00ac2f4327e8a9f288,IBOBWAB7XVw-82c59387d2986b00ac2f4327e8a9f288,False
1601,4pcIA0Vx_Ok-a6ff21a834134a75701b950030cca07c,59,4pcIA0Vx_Ok-a6ff21a834134a75701b950030cca07c,4pcIA0Vx_Ok-a6ff21a834134a75701b950030cca07c,True
1604,7bf46a8c17da4fc1b8dba4eee83fd03b,591,YtTp4U1aZ6A-b40bd46084d496f6441d71700b840854,YtTp4U1aZ6A-b40bd46084d496f6441d71700b840854,False
1606,b9a21b8697ca4640bc6d79d42c122116,599,96YibY7epJs-b6fe01be35f9bdd63a715a878f846284,96YibY7epJs-b6fe01be35f9bdd63a715a878f846284,False
1609,7faf034173f4451398b05e6f1686a896,1330,D5mYmXGAVm4-c0ca9ed7183798e1eb299d1869044a73,D5mYmXGAVm4-c0ca9ed7183798e1eb299d1869044a73,False
1610,320b404703d546a19ae8a567c6e64654,1331,JdUkla49suI-8b23dd7d932fd18badd0964bcf39c99d,JdUkla49suI-8b23dd7d932fd18badd0964bcf39c99d,False
1611,969746936e604e9ebe98e4f68350aad1,102,D6R-K0gmRGQ-f1c737c6a9852390383cc9cd398d80f1,D6R-K0gmRGQ-f1c737c6a9852390383cc9cd398d80f1,False
1613,ba2dac8a2a4b44659c53671358b6980a,531,wTFMF4CeMDA-74a2f0094e4ea9ccded15ccbe0dba9ce,wTFMF4CeMDA-74a2f0094e4ea9ccded15ccbe0dba9ce,False
1614,a0be76e391284e0e8d975a056b2f4054,1332,lNf39btbESQ-44941213d84309d49a999daf344bc536,lNf39btbESQ-44941213d84309d49a999daf344bc536,False
1615,80e88ce7cdc3488195039a0f0f80f072,1333,WaM7_iUtJBk-c4395da57221793a6b43e6eb3bc80fad,WaM7_iUtJBk-c4395da57221793a6b43e6eb3bc80fad,False
1616,pAtgYq_oZuc-9263903a20566ec6054d2a75a3af91bf,1334,pAtgYq_oZuc-9263903a20566ec6054d2a75a3af91bf,pAtgYq_oZuc-9263903a20566ec6054d2a75a3af91bf,True
1619,yqHVLWNH6jw-985430dd4548fcc321312d894e0cbc7c,799,yqHVLWNH6jw-985430dd4548fcc321312d894e0cbc7c,yqHVLWNH6jw-985430dd4548fcc321312d894e0cbc7c,True
1620,44230b17543b4a3283a472616452082c,63,zknrwyhCM5o-2d4f278df26cf39b0b87a64eab3a1b22,zknrwyhCM5o-2d4f278df26cf39b0b87a64eab3a1b22,False
1621,d8d7ae2914754bd1ba47be3971ceef6c,130,BAy4ztYUaX8-c4192cba58779ef2291b623e2c866a5d,5mcskKQTJCA-9ed2cf43f511e21d81fa4205c9a7fa42,False
1626,wTFMF4CeMDA-74a2f0094e4ea9ccded15ccbe0dba9ce,531,wTFMF4CeMDA-74a2f0094e4ea9ccded15ccbe0dba9ce,wTFMF4CeMDA-74a2f0094e4ea9ccded15ccbe0dba9ce,True
1627,b49c86d8c251483eb5745c11e5a9d538,843,ERZ7eVcHf98-96cdbed3dc0b1ebb58606fd77d7c786e,ERZ7eVcHf98-96cdbed3dc0b1ebb58606fd77d7c786e,False
1629,72452f8ee21c41cc939dae6ca8844e53,1342,rCZSuzJs4zc-c859578ffb45b422c0d737a005066f9f,rCZSuzJs4zc-c859578ffb45b422c0d737a005066f9f,False
1631,5371a3265ee242c8ad0674f1d438cd0b,1344,d3kOriEJzpE-59f64f423839e0aac237dccfd52d0b09,d3kOriEJzpE-59f64f423839e0aac237dccfd52d0b09,False
1633,6f6efec4a188469390453c06f8421442,1346,coljjn4As0o-19b8dda027146a47ec5a98f345e89a55,coljjn4As0o-19b8dda027146a47ec5a98f345e89a55,False
1635,64fa07196f9d417992a8529c4a999d6d,98,cW51HiyRXTk-102421b7f08102d49fa0d2ba8e792151,cW51HiyRXTk-102421b7f08102d49fa0d2ba8e792151,False
1638,541f614f3c80466b9b319d36611fb303,1350,Upk3lbMyx0M-45ef2fc091562d7d273530c03e4304c6,Upk3lbMyx0M-45ef2fc091562d7d273530c03e4304c6,False
1640,8e644dc0182e4e69a5ec7a85f4da68ee,26,8Rvu-jlsaOU-5b988b26edd0096ea42d3b804621d297,8Rvu-jlsaOU-5b988b26edd0096ea42d3b804621d297,False
1643,N4b5MK2ZW3c-d41f1f035cd1b9d333576da99202cb90,987,N4b5MK2ZW3c-d41f1f035cd1b9d333576da99202cb90,N4b5MK2ZW3c-d41f1f035cd1b9d333576da99202cb90,True
1644,CuQj8oNR-1I-d2d165bd782563419d35fffaed8ae0d9,1354,CuQj8oNR-1I-d2d165bd782563419d35fffaed8ae0d9,CuQj8oNR-1I-d2d165bd782563419d35fffaed8ae0d9,True
1646,56c2b2b7fba14496bde80635b3c6335a,1356,qKA14n2w5JE-ea38b5a9492770c41611f19ef580c0b5,qKA14n2w5JE-ea38b5a9492770c41611f19ef580c0b5,False
1648,914f3d468a684a929a0c086cea1b9289,1358,7LYTx0IJtPY-983ff03d543f14a7fdf9f8e84e55f6b6,7LYTx0IJtPY-983ff03d543f14a7fdf9f8e84e55f6b6,False
1649,14acb7e5d6db46f3a8eca682d2c2735f,1359,8TtYaWTCLlg-fe860330381870662e320824449fe3c9,8TtYaWTCLlg-fe860330381870662e320824449fe3c9,False
1651,iNvmwxkoJUU-01adc1bd901b62c1c7072cd37fb5fc59,1127,iNvmwxkoJUU-01adc1bd901b62c1c7072cd37fb5fc59,iNvmwxkoJUU-01adc1bd901b62c1c7072cd37fb5fc59,True
1652,660e5c6a2e7741cd8c56791950d70657,1361,Hwx8FQ-tfdk-777d2058d2825bdc7f8de46d3c712d83,Hwx8FQ-tfdk-777d2058d2825bdc7f8de46d3c712d83,False
1653,2f89d2a5509747279efe55526268b751,1047,oCqisXWlnhM-9d5e100270a890bf19c82eaa98fbc991,oCqisXWlnhM-9d5e100270a890bf19c82eaa98fbc991,False
1654,LN5dkJjCHbI-6d0b8ef99bb7e909c81166849150fb35,774,LN5dkJjCHbI-6d0b8ef99bb7e909c81166849150fb35,LN5dkJjCHbI-6d0b8ef99bb7e909c81166849150fb35,True
1660,XPlIsDR0Qhs-d46bc967a5f1888269d7a71606517b06,1367,XPlIsDR0Qhs-d46bc967a5f1888269d7a71606517b06,XPlIsDR0Qhs-d46bc967a5f1888269d7a71606517b06,True
1661,2d6de4930791478e9ac082c892ad8aa5,778,MAxuihfpanU-4c3ed36d91d64bb4750d56533a0cd8ef,MAxuihfpanU-4c3ed36d91d64bb4750d56533a0cd8ef,False
1662,be9b8d79276c4a809afea47d02cfc392,1368,xZ-J-7JYA-k-0450ba787f460134f321dc0761a8ede7,xZ-J-7JYA-k-0450ba787f460134f321dc0761a8ede7,False
1663,ccbU4fEKjOQ-ed4dc2bde2e2d8f582b8b8b5ff74631b,1369,ccbU4fEKjOQ-ed4dc2bde2e2d8f582b8b8b5ff74631b,ccbU4fEKjOQ-ed4dc2bde2e2d8f582b8b8b5ff74631b,True
1664,ca21f9ed737b45bb8ec7f30ee11ca70d,756,bCoersXDThs-bc2e9a490d10a99c69a2455cb18f5c56,bCoersXDThs-bc2e9a490d10a99c69a2455cb18f5c56,False
1670,7dc20fa60abf4ce09c80ebadf7c82550,1374,9bCp4FAHaNU-77f0427f0deaa2b4109483d95eb9089f,9bCp4FAHaNU-77f0427f0deaa2b4109483d95eb9089f,False
1672,8bd7606f0a7d4a859a5e4868a23bc196,713,lPFUMf0ge70-6629b10fe6fe510c1e8c6eec4bf26bf0,lPFUMf0ge70-6629b10fe6fe510c1e8c6eec4bf26bf0,False
1673,FlO5h9bnmzE-b7202ba47e829e7a938002db4209fbd2,1376,FlO5h9bnmzE-b7202ba47e829e7a938002db4209fbd2,FlO5h9bnmzE-b7202ba47e829e7a938002db4209fbd2,True
1674,4a5f237814b14be58058372ee786ebc0,1377,iGLSBZZCSF0-dbeb85c995a13a6e4da653e5e1f848c7,iGLSBZZCSF0-dbeb85c995a13a6e4da653e5e1f848c7,False
1675,aff35163d37343e3925dad4e3fa26da2,624,gf6OrSCp7zs-ba669e5435157528940e9793937b46fd,gf6OrSCp7zs-ba669e5435157528940e9793937b46fd,False
1676,c56ba36cdd3c4afeafed213bfd4dcfdb,1378,tIORVJOhOL0-5868a73bcda650757743b4855570baad,tIORVJOhOL0-5868a73bcda650757743b4855570baad,False
1677,12b4a164a2814e0494610e21e556b178,105,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,False
1678,3TiDAKydHic-a342d8bfb943e59152638c3ff9a1a26e,1379,3TiDAKydHic-a342d8bfb943e59152638c3ff9a1a26e,3TiDAKydHic-a342d8bfb943e59152638c3ff9a1a26e,True
1679,8ae39a83ed4c44aea3c7071aeaa2e011,1380,xQmDuA5e4zc-acc98b37097e45d63237db8fd09fda49,xQmDuA5e4zc-acc98b37097e45d63237db8fd09fda49,False
1684,7ca7bcefa4e24c0a96d9d846faeb1a13,417,8Rvu-jlsaOU-5b988b26edd0096ea42d3b804621d297,LBcPLJjNAL8-897dc0a2bb9524a745e15194a2269f29,False
1686,117c77d246ae481d93525d2a62e7ed64,84,0Sk0pjtVQhA-71b0aae17339a6dc40b21630e6861272,0Sk0pjtVQhA-71b0aae17339a6dc40b21630e6861272,False
1690,94ce8c15a58b434099738a20f4e6675f,1008,6aFDcJGTJMc-54572dd08f682a62719ff1c1f871b74f,zU55UWVWMPw-02ed5a511178e0dbf9f8d2c207263c52,False
1693,9bb59fdd652240a8877376170f74e32e,1391,TUgKmZ0uDBg-0b47c336d06279b013d9e675c2c6f77b,TUgKmZ0uDBg-0b47c336d06279b013d9e675c2c6f77b,False
1695,0eb0bcf51eee4ae58a5bc10a2faf0c8c,1393,nHCQbD7zQS8-5442cff41ff9f65aaecd45d9080ae75c,nHCQbD7zQS8-5442cff41ff9f65aaecd45d9080ae75c,False
1700,b2f8b5c955a34b4da5f4f79f7d50cef0,402,FKkEi0ybl6Y-61e4a598a1af84910923ff7988955eff,FKkEi0ybl6Y-61e4a598a1af84910923ff7988955eff,False
1701,3bebda647646417fa3295329fd29afdc,475,hyVkqP13CIQ-51cae72eb6402ff451941044a23869b3,hyVkqP13CIQ-51cae72eb6402ff451941044a23869b3,False
1702,112587dbcb5445b3bdb2346958f811bf,527,6LHiZ1LY90s-83e16756d3dc756e05752117c6a066f7,6LHiZ1LY90s-83e16756d3dc756e05752117c6a066f7,False
1704,41705ae87e2349669afcf6aa92e78bc1,30,A4m9YvUzG2Y-ed876e1b27995cff531358ca11d7de60,A4m9YvUzG2Y-ed876e1b27995cff531358ca11d7de60,False
1707,9cd37489de554eb2a406f671da9b236e,834,4LnjJW_P_oM-6f165c1faab10081ea8cd5e83d2e963e,4LnjJW_P_oM-6f165c1faab10081ea8cd5e83d2e963e,False
1708,91d490096ffb433692474dfc8927bac3,1401,839npxFIFuw-eb2b470bd1ec2e96b4107fca1ac35971,839npxFIFuw-eb2b470bd1ec2e96b4107fca1ac35971,False
1710,433a3887afe74e10b783e22ee789b1e8,1403,1qEIxFP48Xc-6cca9581fbff6cf6b525d43a5969f84f,1qEIxFP48Xc-6cca9581fbff6cf6b525d43a5969f84f,False
1712,9207ef23b1aa42d2ad4e138b7a5fc50a,1405,8TtYaWTCLlg-fe860330381870662e320824449fe3c9,8TtYaWTCLlg-fe860330381870662e320824449fe3c9,False
1713,61ffdba09f544777b737cd3d12955ef2,1021,bfSQtUGCR8k-1ae6897168dd126a294d4a78397111bd,bfSQtUGCR8k-1ae6897168dd126a294d4a78397111bd,False
1717,ESaxuHLCqiw-0f22808a1b3ac95b3b7f9c6600ab2ced,675,ESaxuHLCqiw-0f22808a1b3ac95b3b7f9c6600ab2ced,ESaxuHLCqiw-0f22808a1b3ac95b3b7f9c6600ab2ced,True
1720,b83cb57d168d4025b2f97a6b2a038610,617,fOqdfZdmNEQ-4060ff05b68d5c33f74d426cb619c905,fOqdfZdmNEQ-4060ff05b68d5c33f74d426cb619c905,False
1721,388YhYyB9j0-212602ef7381060d5ab0a099f6811a4d,1410,388YhYyB9j0-212602ef7381060d5ab0a099f6811a4d,388YhYyB9j0-212602ef7381060d5ab0a099f6811a4d,True
1724,96fbbe1954c84c58bd9c8626c68479f9,1413,sbrS8eLwB6c-a1a744efbeb0de68def577933933f111,sbrS8eLwB6c-a1a744efbeb0de68def577933933f111,False
1727,fe59f155170848e98293b1fc0c0e44a6,1416,Au-P8Oo32oI-40cd4f5edc6bf019b2e4a01eee2a76a5,Au-P8Oo32oI-40cd4f5edc6bf019b2e4a01eee2a76a5,False
1729,92c49f26f1fe4478b0353b4b137420f6,1418,yVRoysHTNWE-de8c9b83722a96390e1f3be98b298ca3,yVRoysHTNWE-de8c9b83722a96390e1f3be98b298ca3,False
1738,4cfcc6029d0041da8ae88da13019ba63,1426,VJBGMt2z85s-6a0a20d85be445402186df39a8e6d2e1,VJBGMt2z85s-6a0a20d85be445402186df39a8e6d2e1,False
1740,c8a78c8943aa44cfb1855e58ec6f29e5,1428,VjGQrAm8o90-5333a5c68a226ac945b920c78594eb9f,VjGQrAm8o90-5333a5c68a226ac945b920c78594eb9f,False
1743,9objfchk-RI-865b48e5d56df9ca8b9a926ea3c9a256,1042,9objfchk-RI-865b48e5d56df9ca8b9a926ea3c9a256,9objfchk-RI-865b48e5d56df9ca8b9a926ea3c9a256,True
1746,2zO_paLHlSs-dda0755c1d66d2e5fb4e5acc64ef0b93,475,2zO_paLHlSs-dda0755c1d66d2e5fb4e5acc64ef0b93,hyVkqP13CIQ-51cae72eb6402ff451941044a23869b3,True
1747,330b3603562541a6bec9871a8a440f33,1433,AxDxVNDEU3c-4afdd33901943e0e27f9f654cb96bd34,AxDxVNDEU3c-4afdd33901943e0e27f9f654cb96bd34,False
1749,g9WyvQMluD8-c7eb12c004db838d39448b6a57d6a430,1435,g9WyvQMluD8-c7eb12c004db838d39448b6a57d6a430,g9WyvQMluD8-c7eb12c004db838d39448b6a57d6a430,True
1750,XqQJUYr3lgI-6c344b02fb8a588f39da2131b8480f3a,506,XqQJUYr3lgI-6c344b02fb8a588f39da2131b8480f3a,XqQJUYr3lgI-6c344b02fb8a588f39da2131b8480f3a,True
1754,975bd354078047c1aadf70addd59ed9b,1438,CuQj8oNR-1I-d2d165bd782563419d35fffaed8ae0d9,CuQj8oNR-1I-d2d165bd782563419d35fffaed8ae0d9,False
1755,B0c585f_jCg-1b6ee2828e2019a6e3886aeae3100429,1439,B0c585f_jCg-1b6ee2828e2019a6e3886aeae3100429,B0c585f_jCg-1b6ee2828e2019a6e3886aeae3100429,True
1756,bf844355b1684d02a51771fb4dd15425,1376,FlO5h9bnmzE-b7202ba47e829e7a938002db4209fbd2,FlO5h9bnmzE-b7202ba47e829e7a938002db4209fbd2,False
1757,c584c2c771824652be510daa3bf08754,1440,PyBoAuAKHmk-5ee03041f8da9f0d8b684ba68ba8344c,RdeDDtkdt2s-f5c8f127a20a8b2b3e6ce1909aca2d63,False
1758,3fc9567318e145d8879a5401751146ab,1441,EjIq9RVVhpk-9550a4ab38bb57b67621800486c4abcd,EjIq9RVVhpk-9550a4ab38bb57b67621800486c4abcd,False
1759,92a418dd390545e48f9b648524e3471c,71,NAtjXRWt8RA-30d73b0003cc42310b690082363cdae5,NAtjXRWt8RA-30d73b0003cc42310b690082363cdae5,False
1761,88c50b3c59f84d579117d053a771b0c0,73,EWBFATBVjYQ-46953620e55d3305abd30448dd2fc40e,EWBFATBVjYQ-46953620e55d3305abd30448dd2fc40e,False
1765,c79d24afe97641bea5f9f16244e745ef,1240,O9ZvtIq9rn4-e41180013f8099519865b7fbc1d246b3,O9ZvtIq9rn4-e41180013f8099519865b7fbc1d246b3,False
1768,71ab56eeea3941a091d64c0657c343e8,1445,R-0drfUiAwQ-f7cea25e968081438d25739eebec36c1,R-0drfUiAwQ-f7cea25e968081438d25739eebec36c1,False
1769,9f6346a6a1284f3e9e4a31f3e4d63dc8,1446,X8LOfUt7O1U-5eb11afeae49d11b22e459c89a4632a8,X8LOfUt7O1U-5eb11afeae49d11b22e459c89a4632a8,False
1773,229dca1325854b4bb400942200f1cad9,1449,RImXm2DIGWA-dd42ee1822a02483e0b010d371224053,RImXm2DIGWA-dd42ee1822a02483e0b010d371224053,False
1775,JdUdGSHbfl8-5f990d9a138f62056e554fd15ae55138,374,JdUdGSHbfl8-5f990d9a138f62056e554fd15ae55138,JdUdGSHbfl8-5f990d9a138f62056e554fd15ae55138,True
1776,SRRMHY-g76E-811333b07f76521285883dc351d08eb6,1451,SRRMHY-g76E-811333b07f76521285883dc351d08eb6,SRRMHY-g76E-811333b07f76521285883dc351d08eb6,True
1778,5270412f36a048038ad09a05c69b9fca,1440,RdeDDtkdt2s-f5c8f127a20a8b2b3e6ce1909aca2d63,RdeDDtkdt2s-f5c8f127a20a8b2b3e6ce1909aca2d63,False
1781,721691eea8de4fd3b002d592fb9be66e,156,cd8kT9QaX3g-cf0800edb3f6c264367b41a18dc25e05,cd8kT9QaX3g-cf0800edb3f6c264367b41a18dc25e05,False
1784,LdJJGIoP--k-9d112d0405b8e8fe61bfc22a1d6e14f3,105,LdJJGIoP--k-9d112d0405b8e8fe61bfc22a1d6e14f3,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,True
1785,2013119ba642440bbd7f4c2f4f225085,1456,1TTBun1tpTE-e44b855baebe2869468ddd4ec08af9b1,1TTBun1tpTE-e44b855baebe2869468ddd4ec08af9b1,False
1787,9effe9f0519c4b16be6a58ac44c70fce,121,TydgPTgAwFU-12da4ee9a51ecd6a4e435ddce063219b,lnZNiivm2zU-e1caaa59e5479f037914e52e0893cc6e,False
1789,ac659618d71e408089f0217fa3f583ab,1459,23cf0MqTJMk-1a2a22a522d3a1f9dcc5ffa2d7820e5c,23cf0MqTJMk-1a2a22a522d3a1f9dcc5ffa2d7820e5c,False
1794,3ef515265ccd4e538f100140163593bd,1463,NhOmmNB9TJM-b709edb7c2a06961a00a792125cc499f,NhOmmNB9TJM-b709edb7c2a06961a00a792125cc499f,False
1796,F6MyTJUCPZw-7e71ae6b0ed4c1946f550ce5bee01f5d,1465,F6MyTJUCPZw-7e71ae6b0ed4c1946f550ce5bee01f5d,F6MyTJUCPZw-7e71ae6b0ed4c1946f550ce5bee01f5d,True
1797,c039639e660148c1896a25d0d9323c1d,1466,r7on6wuqPsI-0a039d1e874d18da7eef468807fcca30,r7on6wuqPsI-0a039d1e874d18da7eef468807fcca30,False
1800,W8MRz28T_9c-689a6c7356db01ee53695c1097b10ee8,1469,W8MRz28T_9c-689a6c7356db01ee53695c1097b10ee8,W8MRz28T_9c-689a6c7356db01ee53695c1097b10ee8,True
1803,bd6734a375924fd8bb787e11fd00cb28,1049,cKcs94krExM-c0cb26beb0f3d70aa61e8dcfc7be0801,cKcs94krExM-c0cb26beb0f3d70aa61e8dcfc7be0801,False
1804,ISsMe_ZV7Gs-4d3a58617039b0b8c1b32d26fb61e8c3,44,ISsMe_ZV7Gs-4d3a58617039b0b8c1b32d26fb61e8c3,ISsMe_ZV7Gs-4d3a58617039b0b8c1b32d26fb61e8c3,True
1805,TydgPTgAwFU-12da4ee9a51ecd6a4e435ddce063219b,1471,TydgPTgAwFU-12da4ee9a51ecd6a4e435ddce063219b,TydgPTgAwFU-12da4ee9a51ecd6a4e435ddce063219b,True
